grad_inc_mean/t=0,grad_inc_mean/t=1,grad_inc_mean/t=2,grad_inc_mean/t=3,grad_inc_mean/t=4,grad_inc_mean/t=5,grad_inc_mean/t=6,grad_inc_mean/t=7,grad_inc_mean/t=8,grad_inc_mean/t=9,grad_inc_mean/t=10,grad_inc_mean/t=11,grad_inc_mean/t=12,grad_inc_mean/t=13,grad_inc_mean/t=14,grad_inc_mean/t=15,grad_inc_mean/t=16,grad_inc_mean/t=17,grad_inc_mean/t=18,grad_inc_mean/t=19,grad_inc_mean/t=20,grad_inc_mean/t=21,grad_inc_mean/t=22,grad_inc_mean/t=23,grad_inc_mean/t=24,grad_inc_mean/t=25,grad_inc_mean/t=26,grad_inc_mean/t=27,grad_inc_mean/t=28,grad_inc_mean/t=29,grad_inc_mean/t=30,grad_inc_mean/t=31,grad_inc_mean/t=32,grad_inc_mean/t=33,grad_inc_mean/t=34,grad_inc_mean/t=35,grad_inc_mean/t=36,grad_inc_mean/t=37,grad_inc_mean/t=38,grad_inc_mean/t=39,grad_inc_mean/t=40,grad_inc_mean/t=41,grad_inc_mean/t=42,grad_inc_mean/t=43,grad_inc_mean/t=44,grad_inc_mean/t=45,grad_inc_mean/t=46,grad_inc_mean/t=47
-3.8555209982374404e-11,-9.426702177255904e-11,2.6807200673516923e-11,2.9425814689105817e-12,1.0637891607546775e-11,-3.950334787490976e-11,-5.517919081162222e-11,-2.135803647994157e-11,-6.951036858263173e-12,1.3670887770971289e-11,1.7037809484827868e-11,1.3575617694185562e-11,2.6048091111350087e-11,-2.8721637446620895e-12,-2.1139370131065872e-11,4.9467476433498064e-11,-3.8402199501241267e-13,1.0798824342462838e-11,-3.5223622647149786e-11,-1.1254284301969082e-11,3.544279516390033e-11,1.0287243456230766e-11,3.1957504462413885e-11,-1.0316925591152443e-11,1.4008584657425926e-11,2.5139935535349807e-11,-7.978975164988001e-12,1.7830492834135887e-11,3.38635152751633e-11,-2.5306156587832243e-11,-1.2301321393071006e-11,-5.199936578906607e-11,-4.664868860508138e-12,3.861986387267104e-11,-2.3927255447586932e-11,-4.585699093251511e-11,-2.607055729039885e-11,5.0065514966323195e-12,3.309955881614591e-11,-2.546927478559639e-11,7.938875531828665e-12,1.0847682765642246e-11,3.733503638737805e-12,1.2310921547697083e-11,-3.0488153651318566e-11,-5.6469319895434336e-11,6.182529373264794e-11,7.829115336198121e-11
-3.115102934609502e-11,-2.2997922772220736e-11,-5.912318887703743e-11,-6.009545130450349e-12,-2.0094922419832376e-11,2.9343731824897433e-11,1.606570862651293e-11,3.239203949802624e-11,-1.1444590776473552e-11,-3.535953767942232e-11,-2.372256692250165e-11,-1.1687619447088445e-11,-1.1805768208745345e-11,-2.6739274853771684e-12,2.7992163642543696e-11,1.0816987985162219e-11,-2.3441107036590678e-11,-4.015478025154337e-12,3.0430300736938746e-11,-4.2698453296909253e-11,-2.306893743426359e-11,-1.6499859900345436e-11,2.93356625428345e-11,-3.0652664669592526e-11,2.8747961181791884e-11,-2.509227182772568e-11,-2.7951756037093658e-11,2.994465637279643e-11,3.967118456759896e-12,-3.452543362882686e-11,6.52877329141805e-12,-1.7565394774705487e-11,-2.1184866776208776e-11,2.752130667170225e-12,9.113834606328284e-12,-1.893891291777038e-11,-1.7168107165151818e-11,1.661776885147667e-11,1.8148441851756926e-11,4.276321767701522e-11,-7.60088607808134e-13,-8.048899145696834e-12,-3.376268411122691e-11,-1.3339369796968788e-11,8.712727309509193e-11,3.804380419895261e-12,-4.648400825365923e-11,-8.818604390685383e-11
-1.62095818342354e-11,1.418578633303359e-11,-1.5743259450525746e-11,-6.28933777403107e-11,1.1423711814216591e-11,7.635153559818313e-11,-2.6318295937766893e-11,-2.1076164666172745e-11,1.1078979630866685e-11,6.582543816328933e-12,9.393538035522507e-12,9.022877683112549e-11,-3.2131833992117455e-11,-4.0654589067428024e-11,2.9597905437047235e-11,3.87571225106054e-12,3.5649306207182334e-12,6.249756298352123e-11,1.0874003015757426e-11,4.691794230702735e-12,-4.104305512498543e-11,4.40772027378575e-11,-5.102015854507124e-11,2.8638718349372712e-11,1.3879800799765589e-11,2.7493217151149233e-11,7.562814176217658e-12,-2.208234361189333e-11,2.4665041085085928e-11,-2.1628978621028772e-11,3.74574697958287e-11,-1.5650442886048923e-11,1.3219610230766802e-12,1.0127416512881604e-11,2.6668580508234533e-11,1.5744554735600778e-12,2.453200768957289e-11,1.1236309278804752e-11,4.3125906260729816e-11,-2.8265274698558265e-11,7.982496177560866e-12,-2.5496870003485796e-11,-2.821634370300845e-13,5.795563420440192e-12,-2.4373651853312237e-11,-4.6316334067137945e-11,6.91529112809186e-11,2.930423879524914e-11
-7.941115304976608e-11,4.646910190055679e-11,2.7106723865551158e-11,-3.204718166052828e-11,6.804000431886427e-11,-6.059270956856606e-11,-4.703275973539385e-11,1.246866875640828e-11,5.586351735788794e-11,-2.589793358040368e-11,1.2242004324126922e-12,-2.8303642585954895e-12,-4.18682591669556e-11,3.329814888116845e-11,-3.1104216057802275e-11,-2.4976180790771394e-11,1.0789784726063494e-11,-2.8155462168612448e-11,1.1268950911728394e-11,-2.5826971647418435e-11,1.7783717765921344e-11,-4.335166916931211e-12,-2.1151838014554777e-11,-7.664477081850829e-12,-2.6338676857798478e-11,1.63960720326879e-11,-3.777669620168361e-11,1.6316004272684553e-11,-8.966640055542479e-13,5.0508573048548185e-11,-8.32310399994688e-12,-1.6719103716921806e-11,1.468749423615361e-11,-1.3987822993822777e-11,-1.0142489424157242e-11,2.9264494891811376e-12,-2.4982436768596474e-11,-1.6807339739636276e-11,1.991098889203051e-12,4.3592608595213515e-11,1.5298929537846412e-12,3.51884547958712e-11,-1.1268137739258334e-11,-4.7790396107365995e-11,2.4030303646962363e-12,-1.0260561691872795e-10,-6.264772865867659e-11,2.5025030643532765e-11
-3.476483820509083e-11,-3.024428841290235e-11,-1.1926217092350453e-11,8.927560184689756e-11,-1.279762333702465e-11,-6.48219968298113e-11,2.921452012776211e-11,1.0456797364451108e-11,8.104908246738625e-11,5.830236289547244e-11,5.005881600376207e-11,-8.102813160055747e-12,1.0357027426762455e-11,-3.2034570486816496e-11,-4.271583451257273e-11,1.706202876056067e-11,-3.6922389068108445e-11,-2.862752730348919e-11,2.2147204887343162e-11,1.9065959661681697e-11,-7.240030975215271e-11,-2.523167386980049e-11,9.986540760655014e-12,-8.272078791109623e-12,7.144106181770742e-12,1.0010124439288472e-11,-4.454277529173557e-12,5.400553737698834e-12,-1.8185736458790707e-11,-1.535419776489254e-11,-1.775572210162143e-11,-3.9895347835067316e-11,9.965513969774007e-12,1.259536736169386e-11,4.067695767518655e-11,-1.3581385660237342e-11,-3.994468226279442e-11,8.200301363233718e-12,-8.037475035336586e-12,1.1609601589255575e-12,-4.431882891893782e-11,1.3374639783961699e-12,-6.09065043036488e-11,5.6808769745544835e-11,2.7146322917607563e-12,2.1252472070574356e-12,2.5214380062466768e-11,-2.1258121122045026e-11
-3.553669941046392e-11,-1.0736915775350296e-10,2.925164165985547e-11,-7.377023400285916e-12,1.516760265601732e-11,-4.550519206067437e-11,-6.72812129459396e-11,-1.0433871531171085e-11,-3.4457340790468083e-12,1.2790147846834388e-11,2.1031802100915903e-11,1.8372126615356495e-11,3.032070099384467e-11,-4.425513086526758e-12,-2.1332386582128592e-11,5.314433574911076e-11,-1.0208366412691231e-14,1.3468257507713385e-11,-3.475374126854327e-11,-1.1310675937674277e-11,3.3730006800497355e-11,1.107495639919211e-11,3.047976104761322e-11,-7.30564661233219e-12,1.3529238134609517e-11,2.347318085264841e-11,-9.078292632723678e-12,1.649801247008289e-11,3.0297372518614976e-11,-2.7186762915849386e-11,-1.0299589783628123e-11,-5.400173928582088e-11,-3.152319299638828e-12,3.9110497110151814e-11,-2.2264655845855683e-11,-4.6248454630705366e-11,-2.6536042328853982e-11,3.125033746071487e-12,3.2278999371231286e-11,-2.4932031066401046e-11,9.97523320633573e-12,1.1017600399306497e-11,5.98405419628347e-12,1.1117484207250202e-11,-3.044696663504848e-11,-5.464262766473355e-11,6.190893268828817e-11,8.152055589623625e-11
-1.24064470504586e-11,-4.337989328373087e-12,-4.9694557023818264e-11,-1.204198624751074e-11,-3.876288807027122e-11,4.2090441152967095e-11,1.4789775022389492e-11,3.760147802313319e-11,-1.4251330848802062e-11,-3.9884788327195744e-11,-2.5695373776176514e-11,-1.3559778698453382e-11,-1.2767955146985685e-11,-4.2605741359499763e-13,2.5679476263038643e-11,1.1659130490832122e-11,-2.2283112646872015e-11,-5.54320006024379e-12,2.7102185650074348e-11,-3.946982509088221e-11,-2.1692180082605752e-11,-1.7527753337845987e-11,2.806459346615592e-11,-3.2722839003461694e-11,2.768764066668334e-11,-2.5278566006333168e-11,-2.7877193694152228e-11,3.2265474020617755e-11,4.292709310053912e-12,-3.3680671946784997e-11,5.8440618082812434e-12,-1.6080903966288486e-11,-2.0361812252682093e-11,3.0292911145806344e-12,8.781279874904064e-12,-1.951872306925245e-11,-1.8394070010245912e-11,1.6779787186790474e-11,1.718700422555123e-11,4.366283095397767e-11,-2.493305797547654e-12,-7.070292907388501e-12,-3.322817585536451e-11,-9.025522893983924e-12,8.658430995143065e-11,6.203197339981065e-12,-4.8041767103819796e-11,-9.006067107855591e-11
3.187122808504311e-11,-1.2067095784637192e-11,5.113060741143285e-12,2.762331058566018e-11,1.2560126816371679e-11,-1.9967389303528825e-11,1.7318859444897165e-11,-1.4550146517579168e-11,-2.8996004522689426e-11,1.210659729323605e-12,-3.1282083829352284e-12,1.0154115736464163e-11,-4.9467799446178924e-12,-5.918949089861828e-12,-3.186982101488605e-11,-3.842058195765403e-11,-2.1239820341044177e-11,1.2119611419998104e-11,3.03494182535283e-13,-1.4480660482065318e-11,4.654711377103413e-12,2.1168262657508402e-12,-9.41244476148433e-12,5.31659334815089e-12,-1.6732185277077822e-11,-6.630572547418374e-12,-3.53004798656263e-12,-2.223468504221513e-11,6.6129285490920555e-12,1.0845592710460673e-11,6.928020734330351e-12,7.318984914997348e-12,-7.423576681683247e-12,-1.0279575092676023e-11,-2.160638475605486e-12,-1.707203271908597e-12,4.609012794215229e-12,-2.3890246180866127e-13,2.223933539777919e-13,2.513322410947455e-11,9.506938881922519e-12,2.127584824956838e-11,-1.586576064331838e-12,-1.8006860882044883e-11,1.2164327393578457e-11,1.6719162656208874e-11,-2.5570991255217416e-11,-3.170951909406705e-11
5.1114314787331207e-11,-3.2162122729543036e-11,-9.391778946420136e-12,3.7914225484145896e-11,5.891592297591772e-12,-6.1179704125982995e-12,2.6220020094798976e-11,-9.846179635932963e-12,-5.6390635383496406e-11,-1.6650217770700253e-11,-5.317178390722468e-12,3.2635100636604925e-11,1.982549604202768e-11,-2.6541823569365165e-11,-4.5853457302949627e-11,1.9178029901369668e-11,-1.875702223861012e-11,-5.441401853384937e-12,-3.26339733206449e-11,-5.639855903611368e-12,-3.279986671799382e-11,2.3730536869545047e-11,-5.031274230987679e-12,-7.276796574916774e-12,1.4955999629124348e-11,6.974555757212146e-12,1.2828590896206503e-11,-1.3223194874470316e-12,2.9935242841047606e-11,-1.5507152501031495e-11,1.5759726748092142e-12,-1.4976493609698179e-12,3.8643957157975805e-12,1.1505185813968913e-11,7.255420418842493e-13,2.8611002745179034e-11,3.515381833009261e-11,-8.111398076763682e-13,1.9603184919038884e-12,3.044300965793657e-11,-3.375082463469508e-11,2.7039253276091416e-12,3.3159662447961177e-11,1.2414691497592653e-13,9.12129648891155e-12,-2.7444631239009715e-14,-3.2913016723865194e-11,-7.426969852430176e-11
-8.900153413536813e-11,-3.077788041966611e-11,1.797917540333754e-11,4.475642344960151e-11,-1.1214181364271831e-11,2.2401339828555153e-11,-8.33788262583584e-12,1.2705695036632429e-11,-2.7646570464600373e-12,1.3660343615541968e-11,-2.1920042183346233e-11,4.590858253821296e-11,-1.0077357657351001e-11,5.850399165433882e-12,2.4961362334400708e-11,1.5194407807677302e-11,7.140019142584921e-12,-2.5781945311091066e-12,1.3599601348084446e-11,-1.7773304824797012e-11,4.706700131063684e-11,1.6791695188698655e-11,2.2682842872212366e-11,1.4824502548481322e-12,2.5830915087007844e-11,-2.975343866963862e-11,7.569076647606363e-12,3.490657362310262e-11,-2.3498440177408444e-11,8.244812151064944e-12,8.646795140141533e-13,-1.56548792471554e-12,2.5552444024171042e-11,3.123344265218663e-11,-2.43362983870875e-11,-3.187944965517346e-11,2.1275240204420662e-11,-1.1202517652354684e-11,1.7071795375599786e-11,-1.7980773123262053e-11,-1.2408466451577418e-11,1.3617244729736322e-11,-2.932398247112227e-11,1.3431042523359068e-12,-6.113769682497952e-11,7.39828641189016e-12,-9.462345974456094e-11,-3.6654453602520655e-11
-6.89517120678176e-11,-1.8978853975429068e-11,3.021316968972845e-11,-5.957307621854397e-11,-2.2563387333598653e-11,3.403272439496782e-11,-1.7713634112301998e-11,6.047586578665143e-11,-1.1510549217470002e-11,3.005582179452814e-11,-2.7326783788314347e-11,-4.580638647464712e-11,2.798124846510138e-11,8.739270874445074e-12,1.8914792537413838e-11,-7.63368219186917e-12,1.7020780128824544e-11,2.7590723737383403e-11,-7.485299335496064e-12,-2.297889781610739e-11,-1.517827592627747e-11,-4.552151774883798e-12,-3.15052648725083e-11,-1.3276635036958649e-11,2.089859952152003e-11,1.7383687296089046e-11,-3.016255096115678e-11,-1.7765785944559894e-11,2.9305381356796334e-11,3.421438717690724e-14,9.376972378482272e-12,-3.7309085031122806e-11,4.411393186954253e-11,1.954874567360118e-11,1.5205592315045414e-11,2.6365673131834878e-11,-1.4935084860522778e-11,8.379741429849254e-12,3.043682622565025e-11,-2.1224102142579686e-11,-9.060637978584873e-12,-8.316121346676797e-11,-7.596289372710519e-11,-5.388658669667675e-12,-5.914798363022173e-11,-7.181070475835282e-12,-4.5933475392459357e-11,-4.7588721432499266e-11
-8.64608665253187e-12,-8.780945072833667e-12,-2.0833385539417577e-11,-3.4626755046903165e-11,-2.467378614061306e-11,-4.7385181098262466e-11,-1.142520090424004e-11,-1.221271643547609e-11,8.909972141335125e-12,-2.3884921508575947e-11,-9.525766855127475e-12,2.085240069112175e-11,1.2881482517643416e-11,-2.024163804276997e-11,-2.3246968630090545e-11,5.3557291715339235e-11,2.441016195470059e-11,-5.1232560756031317e-11,4.584015616466987e-11,-8.648542449381107e-12,-1.90153899325682e-11,1.5216702472737186e-12,-7.243949647517367e-12,-2.1765282272861167e-11,-1.903940666016462e-11,-3.637077882015457e-11,-3.551960649058018e-11,-3.886533888775787e-11,-2.483690552596244e-11,-3.242764293443557e-11,-8.024794179329322e-12,3.4109844696585285e-11,-3.593890231029256e-11,9.040490450963548e-12,-1.3297785774509258e-11,-2.2486491680300618e-11,8.585506154691596e-12,2.4058395252619618e-11,1.3097115001322233e-11,-1.5404659511032594e-11,-3.7419801432474646e-11,-5.4695675491452606e-12,-2.571665472133994e-11,2.1736978061425175e-12,-1.2101627540500591e-11,2.8601107098138788e-11,2.7121033046931772e-12,-1.6344348400938736e-10
3.664184868556577e-11,-1.0214414926403956e-11,-6.681758729653643e-12,3.011593612878939e-11,4.924745640036706e-12,-8.575513326627678e-12,1.5963545347388396e-11,-1.4268773607978676e-11,-2.8660012571730416e-11,-3.849893964162954e-12,-7.76103293102411e-13,1.1562132228358587e-11,-3.934956200101719e-12,-5.69371158892363e-12,-3.1260193469169475e-11,-3.669375950030329e-11,-1.917096626846747e-11,1.2595784744904981e-11,2.381825403290956e-12,-1.4557187709219966e-11,6.73420392048022e-12,3.629179080813992e-12,-9.267551451853409e-12,6.239861322077714e-12,-1.6354199189369334e-11,-6.031411933648877e-12,-2.9486583234052333e-12,-2.2317490305197252e-11,6.761376511352965e-12,1.1209840040451294e-11,7.66071847287529e-12,8.224421372649995e-12,-6.3678954001128865e-12,-9.60256701587037e-12,-1.734189960031777e-12,-5.429166733065419e-13,5.526311758744624e-12,6.765602684749756e-13,1.3917342066532378e-12,2.6150921114177443e-11,1.066745840401311e-11,2.241813839899142e-11,-1.780251532561658e-13,-1.6376066084465128e-11,1.454703267624457e-11,1.9734225356592624e-11,-2.0923819772775617e-11,-2.189129822115001e-11
5.3129797131443995e-11,-3.905419524229048e-11,-2.720463095130804e-11,4.4719168169405355e-11,2.4823558843016433e-11,-3.523724139576256e-12,2.3189651004383933e-11,-1.4639367832051227e-11,-5.61470713773264e-11,-9.602854269088822e-12,-1.7116489903231799e-12,2.831866810852854e-11,2.3087357757837465e-11,-2.4196866006627172e-11,-4.547962341149462e-11,2.094979253077249e-11,-1.8146684803783413e-11,-3.1825296721610996e-12,-3.318664648505125e-11,-5.121824374393589e-12,-3.14001287707757e-11,2.573161158061935e-11,-3.3543091427984008e-12,-5.860616982362737e-12,1.5607832856177103e-11,6.7504521925204215e-12,1.2493441135907984e-11,-1.0847602706260061e-12,3.02510103489715e-11,-1.4422284371326954e-11,2.366098049729314e-12,-3.959284973377725e-13,4.804181111368726e-12,1.267949003869247e-11,1.5852319932083272e-12,2.945965808461973e-11,3.646902647662906e-11,2.741529039705826e-13,3.358485664629481e-12,3.254464909063961e-11,-3.2816230378965745e-11,4.0120519776479735e-12,3.554277734539684e-11,1.8694825929150386e-12,1.2041162229731023e-11,3.780057393694324e-12,-2.7142827035365806e-11,-6.295760738860426e-11
-8.233097752557463e-11,-2.7774493500341853e-11,6.3080210349929745e-12,3.753609017454994e-11,-1.1827560640771093e-11,1.565239893459745e-11,6.326991544039426e-12,1.3348673466078722e-11,6.08897412016762e-13,1.531542917254547e-11,-2.7917291887380603e-11,4.305661998073969e-11,-1.1818289103257675e-11,4.970333887669545e-12,2.1219667181685883e-11,1.4054081730458382e-11,8.452499300489157e-12,-2.9612225901859403e-12,1.2127545952384682e-11,-1.599091130050375e-11,4.6704166524070635e-11,1.4721572271848845e-11,2.0925611603832362e-11,1.939279434006017e-13,2.6445702068100158e-11,-3.0612905123001894e-11,8.594092072059824e-12,3.36373116504806e-11,-2.400594902537079e-11,8.702953945606421e-12,-1.063684914797186e-12,-1.4461502191995617e-12,2.6812076786447566e-11,3.262437078131486e-11,-2.4205782825992527e-11,-3.2382832147368484e-11,2.1738473201581635e-11,-1.0388085796288092e-11,1.6506953218968853e-11,-1.7752956396269345e-11,-1.1899152772835758e-11,1.419087517871375e-11,-2.9820240557371826e-11,1.7602095546410573e-13,-6.14649840174313e-11,7.629981150782633e-12,-9.332011652563212e-11,-3.5259654321203257e-11
-4.566735534155666e-11,-3.80107416315396e-11,4.7457152946090095e-11,-4.165000675432552e-11,-4.3089765136973584e-11,2.2542792585332492e-11,-4.434172840910051e-12,5.589658386314654e-11,-1.6350700451601124e-11,3.325445509701159e-11,-3.3030190572526606e-11,-4.913419675544929e-11,2.2013246791093734e-11,4.158834666450368e-12,2.249124249282148e-11,-5.818518782433515e-12,1.6179322974502816e-11,2.4136644156955267e-11,-6.667200092021625e-12,-2.1768186387603357e-11,-1.472789593734557e-11,-2.2055330054317044e-12,-3.2398189471054945e-11,-1.2044749527140377e-11,2.0921767003555118e-11,2.0217153543280607e-11,-2.8025082067807226e-11,-1.7894598888792172e-11,2.702902452548741e-11,-2.7184944313176985e-14,7.783921417104069e-12,-3.695564353665049e-11,4.414983782958505e-11,2.00435516648367e-11,1.5095325399439286e-11,2.6664998942066336e-11,-1.5110230596588375e-11,8.409233184511373e-12,3.022377272493067e-11,-2.1024136594289845e-11,-9.10318084527375e-12,-8.340542838455506e-11,-7.615639557021838e-11,-5.33379374840637e-12,-5.928984309905042e-11,-7.457766252352189e-12,-4.541110924011887e-11,-5.012408832102482e-11
-2.3620987027599385e-11,-8.96448589435389e-12,-2.8732093455711022e-11,-3.3756831449621015e-11,-3.558031643765983e-11,-4.676758245014304e-11,-1.5507102533382503e-11,-1.9069103955164237e-11,1.2797611386892239e-11,-2.786206954578536e-11,1.267209772550404e-12,2.296468191913687e-11,1.6892542950278523e-11,-9.001533959848039e-12,-1.94967283124857e-11,5.6386526802253243e-11,2.5258545237742412e-11,-4.3971996379388546e-11,4.5971161233803106e-11,-3.2483322361738257e-12,-1.5133706137075506e-11,1.6046885836474183e-12,-6.549534496726279e-12,-1.9907081426841947e-11,-1.7290010893933124e-11,-3.6818093857510695e-11,-3.375736330706695e-11,-3.9095321953781813e-11,-2.09623777096192e-11,-3.2605699836458196e-11,-6.113669834357931e-12,3.556024266737433e-11,-3.511671357750288e-11,1.2937127028724542e-11,-1.3045275906364287e-11,-2.1635186822006904e-11,8.190344990018507e-12,2.46279996671891e-11,1.2594062535592433e-11,-1.4555836530261016e-11,-3.919729556956984e-11,-3.9725707687102474e-12,-2.1960439322224985e-11,4.2602759246171084e-12,-9.462994944184105e-12,3.2797109951719644e-11,8.52670464040033e-12,-1.492586355922687e-10
-1.3224358185271733e-10,-9.947544647220812e-11,3.9380870826484755e-11,-5.4527330181025396e-11,4.864548624711114e-11,4.030008827266435e-12,-4.055013112735305e-11,6.242163783079198e-11,-1.4127894612983303e-11,-2.1671169820871147e-12,-5.978752156574994e-11,-1.981762947808088e-11,5.0113942019244116e-12,4.723748476555729e-11,-4.0710342146441714e-11,-2.646130253102419e-11,-2.773128385653947e-11,-8.575784182629218e-11,-2.7752099712140596e-11,-7.767436940490929e-11,9.413768203406802e-12,5.315354904488564e-11,-5.3231497674324245e-11,-2.6070065966587153e-11,-5.649223928822105e-12,-2.5180818707622164e-11,6.411557154588065e-12,3.041885530979908e-11,-3.556435451501955e-11,-2.0967886945328888e-11,-4.079521581481741e-11,-3.648164174691734e-11,1.3421259118274528e-11,-3.2030915991439505e-11,3.162363348560857e-11,-2.208383636887608e-11,4.317691115594369e-11,4.007569927151073e-11,-5.4106498960206696e-11,4.603552247172637e-11,-3.9760827788210815e-11,-8.783508303622839e-11,6.853126602936508e-11,2.5326082386803114e-12,-3.715051264265048e-12,-2.1679189224582163e-11,-5.518723338782501e-12,-8.717266286522967e-11
1.5433384123275335e-11,1.9795085248280654e-11,-3.9763184458810154e-11,-2.223613773017657e-11,-3.006879990149313e-11,-4.778437731267242e-11,-1.3704586506458859e-11,2.117765975085025e-11,5.2820268588447284e-11,1.1791919736257228e-11,4.532055428398965e-11,-4.067533906709223e-12,-4.0867772066742575e-12,-3.990988046294983e-11,2.899310198609092e-11,-4.341778730390723e-12,-4.538807611557386e-12,2.695594186871358e-11,-3.388247688173937e-11,-6.001359285604626e-12,1.524013065713039e-11,-2.419923499355108e-12,-2.712317829819641e-11,-1.831496606661293e-11,2.3474689776409336e-11,6.246604157502416e-12,-1.8982025387434747e-11,-1.2325688909804047e-11,9.642479705096892e-12,3.972793920237512e-11,-4.7183856520228727e-11,8.589722167070647e-12,-4.454472485949819e-12,-1.020413244174085e-11,-9.552273955051357e-12,1.982610329194348e-12,8.67559720576152e-12,5.517610898552454e-12,-1.341403882294944e-11,-3.0060378841488345e-11,-4.619043333879102e-12,2.8472206077303583e-12,-2.7277852591703646e-11,-3.559004327415605e-11,-1.79788497315144e-11,-5.025444173866684e-11,-1.3237029322084695e-11,-1.015703498315633e-10
-5.242849210873801e-12,3.942916583266966e-11,-3.344220553306481e-11,-4.9914905030489e-12,3.6447980280362824e-12,-6.061388857300742e-11,1.4990222724649927e-10,3.0827952361730346e-11,1.4849726858557265e-12,3.2935050028957736e-11,9.619326004999402e-12,-3.240897961659049e-11,2.4032574829807382e-11,1.649889969330649e-11,1.15976354407884e-11,7.723539217934243e-12,-2.1421912078277265e-12,-2.985243880503645e-11,-3.999443026891969e-11,-3.7061357696503945e-11,1.9990834877749624e-11,-2.1595116764822077e-11,-5.168122022141383e-11,2.8324191069832456e-11,1.220824816267446e-11,-1.6889329668754601e-12,-1.0333762051224701e-11,-4.994954436716417e-12,-4.546603032436805e-11,-6.250764851542243e-12,-1.6448775770448785e-12,5.40147468151314e-13,-3.147766750817586e-11,2.9616453295451025e-11,1.928752406975751e-11,-4.285852964264721e-12,1.2033186574024017e-11,-2.194837772549259e-11,2.674833703427466e-11,-6.191862755727599e-11,-3.268271968788349e-11,7.500975633063987e-12,-6.49366827968744e-11,-1.5193151374780373e-11,-5.169636670864907e-11,-7.246566573101353e-12,1.0909515222622392e-10,4.6806389967625076e-11
-6.2478330981885155e-12,-1.4056781521787027e-11,-2.2812322263060097e-11,-2.257143291402595e-11,7.423679926929768e-11,-3.412434343723961e-11,1.0825140940830289e-11,2.7208766717992937e-11,4.0848501129317346e-11,1.3530653995618279e-11,7.332841805707876e-11,3.402629100575499e-11,-2.7728724897762933e-11,-1.657683178998033e-11,4.6666328669193955e-11,1.622653368999671e-12,4.3633482247846234e-12,1.4045809369947396e-11,1.5977027248402973e-11,-1.5042512902488213e-12,-6.01648609193042e-13,8.531594894284985e-12,-4.232093447966892e-12,2.2681415071309666e-11,-2.609770738743221e-11,-3.8403692188478326e-12,1.567795469075456e-11,-2.2522952339182413e-11,-2.4542709822215876e-12,-1.3849227449458129e-12,-3.2187563900951183e-12,-2.5583793521315365e-11,2.955599931017756e-11,2.7792507901497845e-11,-1.6540623867624316e-11,-2.1718910043907178e-11,-2.2166110818054613e-11,-4.651854380422417e-12,1.9101838742090907e-11,3.6274215314406095e-11,1.9281515844205126e-11,1.3426185950308034e-11,-4.3020452617619574e-11,5.7410371767723516e-11,-3.732346354258952e-11,2.1798994635016803e-12,3.1842111564567034e-11,1.2571402644901924e-10
-6.761953956971321e-11,2.0638428508564334e-11,3.131061108174752e-11,-1.9352594445947442e-11,-5.42495044109201e-11,2.4769729722672647e-11,1.2378071791159168e-11,1.0028939300757814e-11,-3.982102070385931e-11,-2.3617103597706086e-11,2.8673856722458053e-11,-1.3825614826663076e-11,-1.6308402798003748e-12,3.0637737408968676e-11,-2.96262363560658e-11,1.8974171907228148e-11,-4.602592769902764e-11,3.758617439335933e-11,1.2120838702135761e-11,-1.2246607119266209e-11,-1.2127906568705279e-11,6.030703341735537e-12,2.539246140044414e-12,-3.472369191751599e-11,-1.9072519938809016e-11,3.6554504037108545e-11,3.0663474016030466e-11,6.7719229990578815e-12,1.0126795035874773e-11,-8.081058399124586e-11,-1.3056856162784508e-11,3.3672432962755898e-12,9.540855337942936e-12,-1.8948145339487546e-11,-7.366616150077136e-13,-1.4273454009934453e-12,2.1530813113197256e-11,-4.0892353488156246e-11,3.083936393256829e-11,3.468078209963258e-11,1.076955150351319e-11,-1.20872574701696e-11,-6.949932538431161e-11,-1.2379696985711513e-11,-3.628711598156952e-11,3.1206300112150826e-11,9.946025183284177e-12,3.99967799682999e-11
-1.5185758965505635e-10,-8.296229215516873e-11,6.672136794479966e-11,-5.0758964638727224e-11,4.5976221465837375e-11,1.5379792269290215e-11,-4.985702202579174e-11,5.5239417229657276e-11,-1.3073404831575997e-11,-1.0551494479445103e-11,-5.622748711106143e-11,-2.4834431155421604e-11,4.275080578818936e-12,4.51237783764948e-11,-3.525642854312233e-11,-2.2392962162180673e-11,-2.1310035084578122e-11,-8.58904642199468e-11,-2.5413364643019582e-11,-7.61366927133633e-11,9.195893208826268e-12,5.298928941000997e-11,-5.2731435822565406e-11,-2.371538646129746e-11,-5.506422513404198e-12,-2.953116657464468e-11,4.557815847574807e-12,2.94011368132363e-11,-3.5294071926947266e-11,-2.1459391404835188e-11,-3.891199790463322e-11,-3.734954560485202e-11,1.354111849640558e-11,-3.324840673422839e-11,3.1690916700317164e-11,-2.1384273595246064e-11,4.333676280431136e-11,4.059884874048949e-11,-5.373535996724593e-11,4.714099796178841e-11,-4.0385663363003933e-11,-8.774203898512696e-11,6.939180190370615e-11,2.934939617031852e-12,-1.9598690568096586e-12,-2.1988543850812273e-11,-3.4141108260843e-12,-8.274942102627081e-11
