grad_inc_std/t=0,grad_inc_std/t=1,grad_inc_std/t=2,grad_inc_std/t=3,grad_inc_std/t=4,grad_inc_std/t=5,grad_inc_std/t=6,grad_inc_std/t=7,grad_inc_std/t=8,grad_inc_std/t=9,grad_inc_std/t=10,grad_inc_std/t=11,grad_inc_std/t=12,grad_inc_std/t=13,grad_inc_std/t=14,grad_inc_std/t=15,grad_inc_std/t=16,grad_inc_std/t=17,grad_inc_std/t=18,grad_inc_std/t=19,grad_inc_std/t=20,grad_inc_std/t=21,grad_inc_std/t=22,grad_inc_std/t=23,grad_inc_std/t=24,grad_inc_std/t=25,grad_inc_std/t=26,grad_inc_std/t=27,grad_inc_std/t=28,grad_inc_std/t=29,grad_inc_std/t=30,grad_inc_std/t=31,grad_inc_std/t=32,grad_inc_std/t=33,grad_inc_std/t=34,grad_inc_std/t=35,grad_inc_std/t=36,grad_inc_std/t=37,grad_inc_std/t=38,grad_inc_std/t=39,grad_inc_std/t=40,grad_inc_std/t=41,grad_inc_std/t=42,grad_inc_std/t=43,grad_inc_std/t=44,grad_inc_std/t=45,grad_inc_std/t=46,grad_inc_std/t=47
2.5016812993820082e-08,2.2962965922291e-08,2.8437129438041643e-08,2.192166986302142e-08,1.9318077954263043e-08,3.4146163271108375e-08,2.5748765343084477e-08,2.0416551388185835e-08,2.0671601825954996e-08,1.8746717801815653e-08,1.7847233292701654e-08,2.5372174746914834e-08,1.6507899353208863e-08,1.6992548712905697e-08,2.0771039077478084e-08,2.0047354523035666e-08,1.710195962213135e-08,1.8664515933891557e-08,1.7466275659014378e-08,1.6704794557931712e-08,1.4434399011245152e-08,1.8681145384769402e-08,2.4730338346435677e-08,2.0721559838348997e-08,1.6445220404981457e-08,1.8598414401639093e-08,1.964479530819807e-08,2.2477418595458806e-08,2.10026191279496e-08,1.465269924212734e-08,1.694030971327975e-08,1.7009351908607908e-08,1.7754090580495187e-08,2.4012575482325268e-08,2.2020865681307066e-08,1.509529668309093e-08,1.9448678519758138e-08,2.4563615047040376e-08,1.7324199964590305e-08,1.6500902017829116e-08,2.667276268468532e-08,2.1472148726885856e-08,2.766553965983877e-08,2.5579450537878853e-08,3.602749324471248e-08,3.3097007230444373e-08,4.955736711084718e-08,8.816865743991336e-08
1.2250196834378422e-08,1.4729495907678127e-08,1.4273079571588006e-08,1.784313638460095e-08,1.447315782201906e-08,1.4428702624645202e-08,2.006074508648585e-08,1.8325744554296557e-08,1.5047727792426066e-08,1.9478513985095042e-08,1.714848908273255e-08,1.2997579645095971e-08,1.448225131544142e-08,1.9064357214360824e-08,1.3578401399932937e-08,1.3701351735765643e-08,1.0026943124831277e-08,1.0561397369689492e-08,9.719627898208604e-09,1.16047546248974e-08,1.1952612594335272e-08,1.3102414308255168e-08,1.3750548102279667e-08,1.4200361545109657e-08,1.506151768426227e-08,1.2046902412640604e-08,1.2973523088726477e-08,1.1339875686445154e-08,1.315300848699403e-08,1.2944731586495428e-08,1.4669802377811714e-08,1.4147685202662598e-08,1.2730979746962377e-08,1.1824398280693085e-08,1.0968944253330936e-08,1.277998042501822e-08,1.6857174756277787e-08,1.4357282489128552e-08,1.2821590355921352e-08,1.2797244310895645e-08,2.0671443977074527e-08,2.2545550987207316e-08,1.8836685477976517e-08,2.233221476884594e-08,2.46040554578991e-08,3.284607257629772e-08,3.1291472423029486e-08,5.448351437096003e-08
2.3727604458915468e-08,1.034097390570252e-08,1.1924064980980964e-08,1.5213887435397027e-08,2.0161082629527113e-08,1.6248088447457912e-08,1.1478729946965479e-08,1.1506532537650864e-08,1.2830745006860632e-08,9.788572531785831e-09,1.9481304775101343e-08,1.2704015373495053e-08,1.1783941416572718e-08,9.970885473765729e-09,1.0350038962541835e-08,1.2505463355499973e-08,1.0381913325996983e-08,1.0722930076270702e-08,1.0376594416296484e-08,1.063734859321624e-08,8.590246417749495e-09,1.798718850464373e-08,1.1302619208997923e-08,8.411694027528435e-09,1.1142812680766963e-08,1.0229268453504158e-08,9.542581911622181e-09,8.191747078248939e-09,9.548475764881423e-09,1.1426273477889866e-08,8.358304976085107e-09,1.0574010490526422e-08,1.0700056317770506e-08,1.0263398553481618e-08,1.1313566933928041e-08,9.61188622676803e-09,1.0296211077062233e-08,1.4431267406804113e-08,1.0332867381606123e-08,1.467215224693677e-08,1.593097181542913e-08,1.1808875288230788e-08,1.2983502479208945e-08,1.6183405248877778e-08,1.6696986894049125e-08,2.2140167203181723e-08,2.643927702492836e-08,5.885950441790298e-08
3.646832542924177e-08,4.061261847069621e-08,3.067255210689994e-08,4.129321768427792e-08,4.663836635083022e-08,2.4741638455379072e-08,2.0115704925579842e-08,2.529782218724552e-08,3.45613035361171e-08,2.5328607059185814e-08,1.9984966241290324e-08,2.6254877279594544e-08,2.552961433296837e-08,2.982970208523989e-08,2.021573965671525e-08,1.9778463809173925e-08,2.4712195465467338e-08,1.8216110289773258e-08,2.305575553953905e-08,3.296925315417394e-08,2.2000984469402198e-08,2.7588544056067288e-08,2.2699948823617484e-08,1.9912084903489053e-08,1.9796984124510085e-08,1.8925658771764078e-08,1.9636362153499358e-08,1.84132654411979e-08,2.472733799331427e-08,1.992848626873802e-08,2.8758299408510284e-08,2.510838642350324e-08,1.9137277333200613e-08,2.5785827452194916e-08,3.0257658389792455e-08,2.145598184273778e-08,2.1213251727741575e-08,2.117880217748004e-08,2.772240788653033e-08,3.060106852367641e-08,2.5905839080731e-08,2.5947706656886578e-08,3.27097567166833e-08,4.108713885121288e-08,4.8044092800233046e-08,4.549864770803376e-08,6.197742426439895e-08,9.796947023805881e-08
4.6983014783579905e-08,3.96713104333037e-08,4.726396320141346e-08,3.000835808189064e-08,3.502611161250325e-08,3.720682087017546e-08,3.56535349311538e-08,3.2075021934134435e-08,4.834598101618971e-08,2.4535013768219137e-08,3.332553893746137e-08,3.394256036241614e-08,3.57272232319414e-08,2.3830208444059513e-08,3.3469885286958815e-08,2.442059027783569e-08,3.259858819254729e-08,2.7225487069112717e-08,2.8739760998398977e-08,4.092299826463424e-08,3.0153532903909366e-08,3.077896995207137e-08,2.404202494240593e-08,3.0635814216911536e-08,3.370356595071653e-08,3.07984691474722e-08,2.492511403706848e-08,3.6388747775815606e-08,2.40017776993903e-08,2.951153826779153e-08,3.518499639953611e-08,2.701982050150223e-08,3.439980726778761e-08,2.4811160809408046e-08,5.13047526952596e-08,3.235925372942844e-08,3.1953376468047705e-08,3.1233981914301966e-08,4.1865729281636955e-08,3.62551790814353e-08,4.761027078700048e-08,3.642652657037388e-08,3.929631079806568e-08,4.627801966350589e-08,5.751437925864957e-08,7.672381695523083e-08,8.20812332234092e-08,1.213332944165546e-07
2.6521113249622025e-08,2.2383637090763608e-08,2.776186119243731e-08,2.2236218034646187e-08,1.9016795331161618e-08,3.363753903847157e-08,2.6225522912459098e-08,2.014444541703233e-08,2.0730762141434785e-08,1.8900875017769687e-08,1.7778152537067812e-08,2.5916961160199736e-08,1.6402649824362847e-08,1.701408003084005e-08,2.0927758764136373e-08,2.0208043822569407e-08,1.696859334187562e-08,1.885386508484357e-08,1.755537965678462e-08,1.6652687081602807e-08,1.4435316354918043e-08,1.8691186165656677e-08,2.462031717661878e-08,2.0851009554316366e-08,1.614659390994504e-08,1.8778460904639e-08,1.973404701402361e-08,2.2278374503862078e-08,2.1120789707572278e-08,1.4603289411871084e-08,1.693918902989921e-08,1.7062430113332666e-08,1.7757055333064944e-08,2.387897186492703e-08,2.213043175936495e-08,1.5171388138544287e-08,1.9491729328739637e-08,2.4669312272529927e-08,1.7227334135377716e-08,1.658298650470598e-08,2.6503996223348436e-08,2.145843310252583e-08,2.7824410750641097e-08,2.5495484091192563e-08,3.59693373211682e-08,3.295005859999349e-08,4.8872081785663384e-08,8.815134360763889e-08
1.1713147336289945e-08,1.428853371725952e-08,1.3909544400332613e-08,1.793445000690007e-08,1.4878537921338e-08,1.4680447441031024e-08,1.974701776524826e-08,1.9522313980302585e-08,1.559172188906875e-08,2.0345744413509014e-08,1.7066020201322452e-08,1.3110148763955612e-08,1.422552951560603e-08,2.015320632404356e-08,1.3444664744095923e-08,1.3693446841819663e-08,1.0021738653970425e-08,1.0626156859561169e-08,9.814109713417764e-09,1.1668684350886797e-08,1.1756507921515839e-08,1.3284120722840341e-08,1.3852152471584451e-08,1.4258579851007787e-08,1.527571922773264e-08,1.2050429776425126e-08,1.3112714346520387e-08,1.1441732210837264e-08,1.3073152927248168e-08,1.279669680402987e-08,1.46892546032801e-08,1.410754273898642e-08,1.2785521406916185e-08,1.187736081244239e-08,1.093614464011913e-08,1.2843179163212324e-08,1.6759609269997218e-08,1.4295815395197801e-08,1.2823405872529384e-08,1.2767996844791234e-08,2.0712873038487146e-08,2.239865028373675e-08,1.8771081969560617e-08,2.240656222172048e-08,2.465799216698591e-08,3.2966712085397234e-08,3.129014284795585e-08,5.428667643930275e-08
2.3190165685776205e-08,1.059242076580307e-08,1.1891589758347949e-08,1.4632775776561997e-08,2.0609202330578888e-08,1.680540329193285e-08,1.145344197338408e-08,1.1579481904646016e-08,1.308114993883598e-08,9.905571674973097e-09,1.905886847833993e-08,1.2442948078674969e-08,1.2650174856906018e-08,1.0071158492107439e-08,1.0338710786232647e-08,1.2620254654718217e-08,1.0369863593826853e-08,1.0763032900134648e-08,1.0342202985452791e-08,1.0528318144662986e-08,8.710612261854834e-09,1.7923091591531196e-08,1.1280630313164306e-08,8.438601581518789e-09,1.114003899497344e-08,1.030376103348996e-08,9.451763155039852e-09,8.16262047336999e-09,9.542130892782995e-09,1.1443208899757174e-08,8.302327997401727e-09,1.0557950583408964e-08,1.063738884921885e-08,1.0223165345374926e-08,1.1357163810686862e-08,9.62871384490388e-09,1.0287423438451566e-08,1.4382086974855103e-08,1.0321491677397996e-08,1.4680075821044094e-08,1.5928469106868465e-08,1.1796536224413907e-08,1.3070231987385148e-08,1.63215938472668e-08,1.6755659521780562e-08,2.2358227573899656e-08,2.6423460546023437e-08,6.011428529290756e-08
3.577162143660369e-08,3.939251748649568e-08,2.912928627716158e-08,3.927899591320774e-08,4.622857288357854e-08,2.425390808344375e-08,1.9630699030089293e-08,2.5055273385066762e-08,3.523607361753971e-08,2.4845082344501668e-08,2.0152858604281252e-08,2.5343313554306323e-08,2.545106824822913e-08,2.985009528591534e-08,2.0463561188362283e-08,1.966439669219731e-08,2.4718690958491255e-08,1.826361632385678e-08,2.3186522788572382e-08,3.3058806205247375e-08,2.211465799237414e-08,2.7433970353787113e-08,2.27596248699129e-08,1.9772690531876173e-08,1.976912548816743e-08,1.8864892821762794e-08,1.981689786196124e-08,1.8557720615035113e-08,2.478950942249883e-08,1.9827242058769218e-08,2.8933151027873204e-08,2.520065513630149e-08,1.8998089521954233e-08,2.5832096803005654e-08,3.011705135797192e-08,2.1498016138760064e-08,2.1304294622329325e-08,2.118143789756894e-08,2.8006527336581762e-08,3.0834069470504596e-08,2.60377880405845e-08,2.600383738382726e-08,3.265995941018142e-08,4.114833376043717e-08,4.778614057502506e-08,4.503041621192596e-08,6.213585596700747e-08,1.0013276478913272e-07
4.5872084655958854e-08,4.304204288349959e-08,4.693241720207736e-08,3.051559917254773e-08,3.5610966349613864e-08,3.994139853096606e-08,3.396134340856367e-08,3.178895465676632e-08,4.773098795337725e-08,2.4650319478741928e-08,3.254007738895024e-08,3.411120800074277e-08,3.5699352472911485e-08,2.3742959875849273e-08,3.3260145224787825e-08,2.425456701726596e-08,3.269606416168787e-08,2.726438037551991e-08,2.854770289682042e-08,4.106032680863397e-08,3.014901034596393e-08,3.08889159687762e-08,2.402174539590213e-08,3.078835667682922e-08,3.346978954478146e-08,3.0288432541776625e-08,2.479971395766302e-08,3.643838338240633e-08,2.393665305672156e-08,2.9471057068828155e-08,3.5324824997767136e-08,2.71681277771904e-08,3.43183092111185e-08,2.471575513870522e-08,5.1074681842042983e-08,3.229513629809817e-08,3.1816299701942216e-08,3.1210624039303295e-08,4.1630958404776185e-08,3.625074916352932e-08,4.7664324996492996e-08,3.65147405628109e-08,3.928365025390119e-08,4.629912334286147e-08,5.7365335726076525e-08,7.649526793547786e-08,8.176840476013837e-08,1.2132917268132774e-07
2.8545187321892414e-08,2.5131423841852766e-08,3.831293866447889e-08,3.752044483053393e-08,3.005639438788686e-08,3.487271712652489e-08,2.596535821365446e-08,4.6902614315894846e-08,2.8618138383257126e-08,2.7272241939238646e-08,3.216198278368769e-08,2.1822822364692354e-08,2.8941842028132182e-08,4.477420119264271e-08,4.424676947746905e-08,2.0456456129085126e-08,2.775460581868465e-08,2.46819710823291e-08,2.1242395460593428e-08,2.152418222335069e-08,3.042128349641699e-08,2.1408871831973722e-08,2.1930531626865052e-08,3.130178281762912e-08,2.001633016143798e-08,1.8350348183845904e-08,2.792582801534498e-08,2.4318806927789332e-08,2.186033014883622e-08,4.0897147787689656e-08,2.8394229482050735e-08,2.122449348339798e-08,1.8762832409457358e-08,2.102751885342155e-08,1.9527616808399203e-08,2.349633747928961e-08,2.5437388596285595e-08,2.5666182712236284e-08,2.577853318449926e-08,2.6302800381052412e-08,2.800065951891242e-08,2.7305364077135676e-08,3.688042112165843e-08,3.8768755929453375e-08,4.517914537732042e-08,5.7086196534472035e-08,8.50402767106511e-08,1.3288749370634517e-07
1.6633735393714543e-08,2.1987605765990613e-08,1.7965967511286795e-08,1.9282067862071615e-08,2.1062550280074654e-08,2.0999488481717406e-08,1.8564636100246886e-08,1.6867482064897692e-08,3.329265565158227e-08,2.4455692705687102e-08,1.4645242871333789e-08,2.2416747057420992e-08,1.6728145443099137e-08,1.6370289553317228e-08,2.0138604049259795e-08,1.409236553045334e-08,1.871477770166554e-08,1.4962404569884748e-08,1.7168227648926868e-08,1.5137540315210446e-08,1.8395579242586096e-08,2.0530747976284453e-08,1.505926114712765e-08,1.2271599509670531e-08,2.1952661940641995e-08,1.3424193087485755e-08,1.1251930490932949e-08,1.7995582063517482e-08,1.5870488725004884e-08,1.8770811478430737e-08,1.743939889662151e-08,1.5763501623858918e-08,1.5518982661052582e-08,2.3136629943681072e-08,1.3221003701102155e-08,1.3780759371957893e-08,1.612269025583359e-08,2.5218697628592125e-08,1.5537469880290127e-08,1.926536513731942e-08,1.935586894352409e-08,1.85654963997928e-08,2.1336175744892953e-08,2.3834010116256172e-08,2.912876494827785e-08,3.8829265032330525e-08,4.2803366392390905e-08,6.155837805496931e-08
2.907388478967441e-08,1.9732909553965844e-08,2.1412355277287992e-08,2.302821054355105e-08,1.9203074145032178e-08,2.079821946250558e-08,1.593082326202039e-08,3.142215357455588e-08,2.652638735640229e-08,1.568472136512768e-08,1.639671109511965e-08,2.1943605732999814e-08,1.626666739871558e-08,1.523267318569499e-08,1.6002076649923703e-08,1.5994566528924588e-08,1.5740639174397495e-08,2.1653203070517843e-08,1.7441329707706473e-08,1.9794468108517757e-08,1.4687388374743128e-08,1.4798679772141031e-08,1.9871763139130963e-08,1.9109081087749714e-08,1.849352163588355e-08,1.686667533979906e-08,1.6990160497594458e-08,1.4208208692641477e-08,1.4036444154208903e-08,1.189376849500012e-08,1.334691627746549e-08,1.6573125449164422e-08,1.3910273913904446e-08,1.5353213109424726e-08,1.5289976635223245e-08,1.4268126700341594e-08,1.8847314126164033e-08,1.9820583290590967e-08,1.9850825737408194e-08,1.7680814341143133e-08,2.2437211826596973e-08,2.154548931288482e-08,2.107994691133417e-08,2.331700480343089e-08,3.553212041591523e-08,3.029782126558974e-08,4.485797002872443e-08,5.8574127147649856e-08
1.3266119355074489e-08,1.1504655148513417e-08,1.1004301479703802e-08,1.6089401235482926e-08,1.3716682166162046e-08,1.0927561806801183e-08,1.0053129034530084e-08,1.1013534890507531e-08,1.0555203679327156e-08,9.04234335882715e-09,8.582920192824161e-09,1.2968449354717597e-08,7.883352216611793e-09,1.2131140756357231e-08,9.256900827790175e-09,1.2226318784479932e-08,7.2600991904186995e-09,1.0613022582426291e-08,8.320016966386617e-09,9.147274991591543e-09,9.314853815351563e-09,9.285841089930014e-09,9.221240093067506e-09,1.1754358662210382e-08,9.086895892153114e-09,7.626102639989102e-09,1.012646818346693e-08,9.437102389059574e-09,6.628290365619424e-09,9.811723445577261e-09,9.792048347328042e-09,9.742208768705728e-09,7.112149692567164e-09,8.716450272154164e-09,9.264959530077587e-09,8.188762087183444e-09,8.912016449689074e-09,1.0510662038557283e-08,1.0950773087141754e-08,1.1389422154218978e-08,9.706009410704226e-09,1.1468865986979994e-08,1.1354362029437399e-08,1.3730114494571179e-08,1.9878706862630607e-08,2.493708568277842e-08,2.3516481577865935e-08,4.303800507522256e-08
3.462690911265598e-08,3.386372491598299e-08,2.941189538437133e-08,3.466743628386839e-08,2.996409130378878e-08,2.529624845632644e-08,3.626633456397038e-08,3.276340489995071e-08,3.472179708157495e-08,2.695253650415973e-08,2.5794419845756327e-08,3.093089272271441e-08,2.3126027168605e-08,3.29823452224163e-08,3.0516843049077414e-08,1.9677216409290672e-08,2.8385905827441015e-08,2.844761699791558e-08,1.9360557403784194e-08,3.1358431231729597e-08,2.4956029225745435e-08,2.593049252062696e-08,2.2340345581139304e-08,2.753020357695308e-08,2.4262216435389704e-08,2.319258463274199e-08,2.6614289386610565e-08,1.8755127719665466e-08,2.1951385511835467e-08,2.498913253839516e-08,1.7742983879409164e-08,2.4046736839354807e-08,2.769744933604123e-08,2.0035557145463032e-08,2.622754926720127e-08,3.3991715791569974e-08,2.210648323987591e-08,2.2302048523931894e-08,2.822746823672094e-08,2.9086219626521016e-08,3.5264186968397314e-08,2.8607600424936477e-08,3.2323661789464644e-08,3.6103851060429474e-08,5.043926082767454e-08,4.557374083450945e-08,6.931881211059228e-08,1.0328697685822605e-07
2.7713437184158087e-08,2.5668779149561615e-08,3.7787686526328545e-08,3.348876961077739e-08,4.060348404217313e-08,3.3759200226555183e-08,2.7611922348441668e-08,5.041837318362019e-08,2.8571158327155626e-08,2.614537595015021e-08,2.9044523761944825e-08,2.0163460018998407e-08,3.070603334061932e-08,4.497159528952996e-08,4.427821416344645e-08,2.0119836373166947e-08,2.7163713197686083e-08,2.4588010450141827e-08,2.1148154604659503e-08,2.1707147400062652e-08,3.044831638506452e-08,2.1478726794772763e-08,2.198411766882108e-08,3.1178195129131485e-08,2.009348554212336e-08,1.8304284591713524e-08,2.7992433458260997e-08,2.43725665893982e-08,2.184951622788285e-08,4.076721720236356e-08,2.83978136002114e-08,2.1167743521497105e-08,1.8755589212977207e-08,2.100059623343392e-08,1.952436453787769e-08,2.3543202153957535e-08,2.5375583568633488e-08,2.5679509634569898e-08,2.5856468496681717e-08,2.6286054983470694e-08,2.798944661795274e-08,2.736482059198894e-08,3.677013893399201e-08,3.894725891913977e-08,4.509190896907001e-08,5.694582057889309e-08,8.565129962816302e-08,1.3290660396020875e-07
1.74255251335755e-08,2.036458733588144e-08,1.9065680573660684e-08,1.69676735215987e-08,1.923490357087943e-08,2.252459618208298e-08,2.077201827871918e-08,1.869224502549729e-08,3.507459336064755e-08,2.4743366905887052e-08,1.4446545238215315e-08,2.3475239602264384e-08,1.6974910567736217e-08,1.6525014439598018e-08,2.190434806891447e-08,1.3512956916559363e-08,1.6990707994285333e-08,1.5355830053335813e-08,1.770290263417328e-08,1.5021652604489998e-08,1.7959066078674442e-08,2.0283581913257765e-08,1.5728823481269282e-08,1.267898508898483e-08,2.1787077034937416e-08,1.3376350625145613e-08,1.151035388715378e-08,1.7352774222203087e-08,1.548495306159362e-08,1.9338668249813176e-08,1.8103934946768155e-08,1.5050056628837284e-08,1.595183803285579e-08,2.3344128951724216e-08,1.3447446496285922e-08,1.4055859218110276e-08,1.590617662663593e-08,2.52238956871958e-08,1.601951529195984e-08,1.8482324868758595e-08,1.8905009205679805e-08,1.870872989262546e-08,2.110645153649333e-08,2.4729405901983018e-08,2.8543815190071617e-08,3.722401998060002e-08,4.5064039213002014e-08,6.287990679111533e-08
2.7300808070959096e-08,2.3530605823932182e-08,2.0943179684107025e-08,1.806681701636262e-08,2.031143335329828e-08,1.8212054651703846e-08,1.5916681524786006e-08,3.1876613996545016e-08,2.7933523232891124e-08,1.6233131288562327e-08,1.6465493505975006e-08,2.2032098371114363e-08,1.7996726656868347e-08,1.5495562251649837e-08,1.6278196013494166e-08,1.6212448027073523e-08,1.56237530648875e-08,2.1891292302137325e-08,1.7393764715981642e-08,1.9670578857764807e-08,1.4653478041526037e-08,1.551247138053836e-08,2.0132864113341474e-08,1.900250362017248e-08,1.835426626112248e-08,1.6652727568168435e-08,1.7435300695316307e-08,1.4629490408712102e-08,1.412073746431819e-08,1.185283535440845e-08,1.3345375026167243e-08,1.6551286264583872e-08,1.3933792269073632e-08,1.538646209561442e-08,1.5295792282212988e-08,1.4318736668056352e-08,1.8875735655204404e-08,1.9832184588708033e-08,1.9814347644187058e-08,1.7680118927622876e-08,2.2457130415167355e-08,2.1599292077723747e-08,2.1098913961284478e-08,2.3348583892528012e-08,3.549904043832771e-08,3.0319657314386445e-08,4.500819658974909e-08,5.8549411476529704e-08
1.4583120238079876e-08,1.0069045306441759e-08,1.1441206985154698e-08,1.6840146934522723e-08,1.336089350405395e-08,1.2967671720108531e-08,1.0229393764173482e-08,1.0455989723210317e-08,9.627673173718034e-09,9.320178985943772e-09,8.529695856139936e-09,1.302220673270814e-08,7.966641085942321e-09,1.2312485934469452e-08,9.620644844455933e-09,1.2349622526910012e-08,7.342557732332741e-09,1.061741673195009e-08,8.651535918383399e-09,9.59251558531195e-09,9.881908587749618e-09,9.027662384546274e-09,1.0539987819678685e-08,1.1291615795921395e-08,9.190702819949896e-09,7.688958437284864e-09,9.628900579044977e-09,9.07384119739139e-09,6.709220486515941e-09,9.822380733549126e-09,9.66274361042328e-09,9.872869126878483e-09,7.123490344412731e-09,8.487380655464171e-09,8.990102606234857e-09,8.354604847172978e-09,9.066753558203662e-09,1.0450641902537825e-08,1.0911157290416067e-08,1.0860890282404166e-08,9.710625660868315e-09,1.1420350389673012e-08,1.1355443639709021e-08,1.3735014869341909e-08,2.0118945512236437e-08,2.4995156508870174e-08,2.3555923701668436e-08,4.301203466527371e-08
3.7752556210582824e-08,3.6851666001381535e-08,3.254232416863651e-08,4.1739970123812466e-08,3.3965042074481586e-08,2.6478702425025687e-08,3.476716786677968e-08,3.5673109966463405e-08,3.363456303796597e-08,2.6035763310377657e-08,2.6818460092857946e-08,2.889387459917806e-08,2.2996658721852758e-08,3.46080886334956e-08,3.015483862050331e-08,2.0147094363626233e-08,2.902993282838806e-08,2.7421173790678608e-08,1.8923955287743127e-08,3.229291532532719e-08,2.568626182891888e-08,2.5471336082594085e-08,2.2441322720063938e-08,2.6798084427193976e-08,2.3353873501003525e-08,2.3687817701682836e-08,2.6994374702105048e-08,1.9231905295463782e-08,2.2460210193725327e-08,2.5256223110832398e-08,1.8063439482581317e-08,2.3637948084217584e-08,2.8016341990726598e-08,2.030565134885778e-08,2.682645995127348e-08,3.41412157240537e-08,2.163305740700839e-08,2.1767277730813798e-08,2.892412727090151e-08,2.873496345086413e-08,3.545369456850626e-08,2.8515762762158905e-08,3.168393261186146e-08,3.707187478987298e-08,5.092795541408765e-08,4.623822430441772e-08,7.167012800909467e-08,1.0889455627359405e-07
4.1268382679176566e-08,3.559507467807308e-08,3.3545610450367136e-08,2.6349186620168926e-08,3.152652430597403e-08,3.252169464139891e-08,2.485531872608957e-08,2.2594300013212304e-08,2.502088773569887e-08,3.0988334310205614e-08,1.864058459224462e-08,2.4854170579634254e-08,2.0368318527478984e-08,1.6554860187042246e-08,2.8207412539830176e-08,2.4314097524657763e-08,3.204644332254339e-08,3.216694198280412e-08,2.867277494477459e-08,1.6368078245959415e-08,1.8717915897121786e-08,2.0028805741740092e-08,2.6043529184169964e-08,1.9994440570060467e-08,1.9474107409182847e-08,1.891666444790533e-08,1.7417251917849322e-08,1.805841550215865e-08,2.567323842651071e-08,1.6037113104469973e-08,2.0873837998564743e-08,2.4863095434569717e-08,1.6592558032197956e-08,1.95026942321969e-08,1.8781590041566693e-08,1.587767973112822e-08,1.572455081020633e-08,3.0580719293086166e-08,2.148782627437232e-08,2.0641171888511212e-08,2.5202599047650092e-08,2.4240429830796866e-08,2.6116420022472752e-08,3.194768460380814e-08,3.7769553223947934e-08,3.675194004931133e-08,4.957040672465385e-08,7.355182427245493e-08
